species,genus,region,range,genus_in_region
Weinmannia microphylla,Weinmannia,c.0.-5,100,15
Weinmannia microphylla,Weinmannia,d.-5.-10,200,14
Weinmannia microphylla,Weinmannia,e.-10.-15,700,16
Weinmannia microphylla,Weinmannia,f.-15.-20,1900,12
Weinmannia multijuga,Weinmannia,a.10.5,1800,11
Weinmannia multijuga,Weinmannia,b.5.0,900,13
Weinmannia multijuga,Weinmannia,c.0.-5,2700,15
Weinmannia multijuga,Weinmannia,e.-10.-15,1700,16
Weinmannia multijuga,Weinmannia,f.-15.-20,1200,12
Weinmannia pinnata,Weinmannia,a.10.5,2400,11
Weinmannia pinnata,Weinmannia,b.5.0,2900,13
Weinmannia pinnata,Weinmannia,c.0.-5,2700,15
Weinmannia pinnata,Weinmannia,d.-5.-10,3200,14
Weinmannia pinnata,Weinmannia,e.-10.-15,2200,16
Weinmannia pinnata,Weinmannia,f.-15.-20,1400,12
Weinmannia pubescens,Weinmannia,a.10.5,2100,11
Weinmannia pubescens,Weinmannia,b.5.0,2600,13
Weinmannia pubescens,Weinmannia,c.0.-5,1600,15
Weinmannia pubescens,Weinmannia,d.-5.-10,1000,14
Weinmannia pubescens,Weinmannia,e.-10.-15,1900,16
Weinmannia reticulata,Weinmannia,b.5.0,1100,13
Weinmannia reticulata,Weinmannia,c.0.-5,1400,15
Weinmannia reticulata,Weinmannia,d.-5.-10,700,14
Weinmannia reticulata,Weinmannia,e.-10.-15,1200,16
Weinmannia reticulata,Weinmannia,f.-15.-20,1000,12
Weinmannia rollottii,Weinmannia,a.10.5,800,11
Weinmannia rollottii,Weinmannia,b.5.0,1000,13
Weinmannia rollottii,Weinmannia,c.0.-5,1200,15
Weinmannia sorbifolia,Weinmannia,a.10.5,1400,11
Weinmannia sorbifolia,Weinmannia,b.5.0,2300,13
Weinmannia sorbifolia,Weinmannia,c.0.-5,1700,15
Weinmannia sorbifolia,Weinmannia,d.-5.-10,1300,14
Weinmannia sorbifolia,Weinmannia,e.-10.-15,2300,16
Weinmannia sorbifolia,Weinmannia,f.-15.-20,2000,12
Wettinia fascicularis,Wettinia,a.10.5,700,3
Wettinia fascicularis,Wettinia,b.5.0,600,3
Wettinia kalbreyeri,Wettinia,a.10.5,1300,3
Wettinia kalbreyeri,Wettinia,b.5.0,1200,3
Wettinia kalbreyeri,Wettinia,c.0.-5,1400,2
Wettinia quinaria,Wettinia,a.10.5,900,3
Wettinia quinaria,Wettinia,b.5.0,3800,3
Wettinia quinaria,Wettinia,c.0.-5,1900,2
Witheringia coccoloboides,Witheringia,a.10.5,2300,1
Witheringia coccoloboides,Witheringia,b.5.0,1300,1
Wittmackanthus stanleyanus,Wittmackanthus,a.10.5,900,1
Wittmackanthus stanleyanus,Wittmackanthus,b.5.0,100,1
Wittmackanthus stanleyanus,Wittmackanthus,c.0.-5,100,1
Xanthosoma sagittifolium,Xanthosoma,a.10.5,1800,1
Xanthosoma sagittifolium,Xanthosoma,b.5.0,1200,1
Xanthosoma sagittifolium,Xanthosoma,c.0.-5,1400,1
Xanthosoma sagittifolium,Xanthosoma,d.-5.-10,900,1
Xanthosoma sagittifolium,Xanthosoma,f.-15.-20,300,1
Xylopia amazonica,Xylopia,a.10.5,300,5
Xylopia amazonica,Xylopia,b.5.0,300,3
Xylopia aromatica,Xylopia,a.10.5,1300,5
Xylopia aromatica,Xylopia,b.5.0,1300,3
Xylopia aromatica,Xylopia,d.-5.-10,200,3
Xylopia aromatica,Xylopia,e.-10.-15,600,4
Xylopia frutescens,Xylopia,a.10.5,800,5
Xylopia polyantha,Xylopia,a.10.5,400,5
Xylopia polyantha,Xylopia,f.-15.-20,800,1
Xylopia sericea,Xylopia,a.10.5,400,5
Xylopia sericea,Xylopia,c.0.-5,200,2
Xylopia sericea,Xylopia,d.-5.-10,100,3
Zanthoxylum acuminatum,Zanthoxylum,c.0.-5,1200,7
Zanthoxylum acuminatum,Zanthoxylum,d.-5.-10,200,7
Zanthoxylum acuminatum,Zanthoxylum,e.-10.-15,1300,5
Zanthoxylum acuminatum,Zanthoxylum,f.-15.-20,1000,5
Zanthoxylum fagara,Zanthoxylum,a.10.5,1400,5
Zanthoxylum fagara,Zanthoxylum,b.5.0,2200,4
Zanthoxylum fagara,Zanthoxylum,c.0.-5,1300,7
Zanthoxylum fagara,Zanthoxylum,d.-5.-10,2500,7
Zanthoxylum fagara,Zanthoxylum,e.-10.-15,1700,5
Zanthoxylum fagara,Zanthoxylum,f.-15.-20,2000,5
Zanthoxylum formiciferum,Zanthoxylum,c.0.-5,200,7
Zanthoxylum melanostictum,Zanthoxylum,a.10.5,900,5
Zanthoxylum melanostictum,Zanthoxylum,c.0.-5,400,7
Zanthoxylum melanostictum,Zanthoxylum,d.-5.-10,200,7
Zanthoxylum quinduense,Zanthoxylum,a.10.5,200,5
Zanthoxylum quinduense,Zanthoxylum,b.5.0,2200,4
Zanthoxylum quinduense,Zanthoxylum,c.0.-5,1500,7
Zanthoxylum quinduense,Zanthoxylum,d.-5.-10,300,7
Zanthoxylum rhoifolium,Zanthoxylum,a.10.5,3500,5
Zanthoxylum rhoifolium,Zanthoxylum,b.5.0,2100,4
Zanthoxylum rhoifolium,Zanthoxylum,c.0.-5,1000,7
Zanthoxylum rhoifolium,Zanthoxylum,d.-5.-10,800,7
Zanthoxylum rhoifolium,Zanthoxylum,e.-10.-15,1400,5
Zanthoxylum rhoifolium,Zanthoxylum,f.-15.-20,2800,5
Zanthoxylum rigidum,Zanthoxylum,a.10.5,1300,5
Zanthoxylum rigidum,Zanthoxylum,b.5.0,2300,4
Zanthoxylum rigidum,Zanthoxylum,d.-5.-10,400,7
Zinowiewia australis,Zinowiewia,c.0.-5,1600,1
Zinowiewia australis,Zinowiewia,e.-10.-15,2300,1
Zinowiewia australis,Zinowiewia,f.-15.-20,1000,1
Zygia latifolia,Zygia,a.10.5,100,1
Zygia latifolia,Zygia,b.5.0,1200,1
Zygia latifolia,Zygia,c.0.-5,100,1
Zygia latifolia,Zygia,e.-10.-15,100,1
Bunchosia argentea,Bunchosia,a.10.5,1300,3
Bunchosia argentea,Bunchosia,b.5.0,1300,3
Bunchosia argentea,Bunchosia,c.0.-5,2000,2
Bunchosia argentea,Bunchosia,e.-10.-15,1900,2
Bunchosia armeniaca,Bunchosia,a.10.5,1900,3
Bunchosia armeniaca,Bunchosia,b.5.0,2200,3
Bunchosia armeniaca,Bunchosia,c.0.-5,1700,2
Bunchosia armeniaca,Bunchosia,d.-5.-10,1600,2
Bunchosia armeniaca,Bunchosia,e.-10.-15,2200,2
Bunchosia armeniaca,Bunchosia,f.-15.-20,2000,1
Bunchosia pseudonitida,Bunchosia,a.10.5,1300,3
Bunchosia pseudonitida,Bunchosia,b.5.0,800,3
Bunchosia pseudonitida,Bunchosia,d.-5.-10,200,2
Bursera graveolens,Bursera,a.10.5,200,2
Bursera graveolens,Bursera,b.5.0,1000,1
Bursera graveolens,Bursera,c.0.-5,900,1
Bursera graveolens,Bursera,d.-5.-10,1900,1
Bursera simaruba,Bursera,a.10.5,1200,2
Byrsonima arthropoda,Byrsonima,a.10.5,200,3
Byrsonima arthropoda,Byrsonima,c.0.-5,2000,2
Byrsonima arthropoda,Byrsonima,d.-5.-10,2400,4
Byrsonima arthropoda,Byrsonima,e.-10.-15,1800,3
Byrsonima arthropoda,Byrsonima,f.-15.-20,1800,2
Byrsonima garcibarrigae,Byrsonima,a.10.5,700,3
Byrsonima garcibarrigae,Byrsonima,d.-5.-10,200,4
Byrsonima spicata,Byrsonima,a.10.5,1500,3
Byrsonima spicata,Byrsonima,b.5.0,300,1
Byrsonima spicata,Byrsonima,d.-5.-10,300,4
Byrsonima spicata,Byrsonima,e.-10.-15,1400,3
Byrsonima spicata,Byrsonima,f.-15.-20,2000,2
Calatola costaricensis,Calatola,a.10.5,2600,1
Calatola costaricensis,Calatola,b.5.0,1900,1
Calatola costaricensis,Calatola,c.0.-5,2000,1
Calatola costaricensis,Calatola,d.-5.-10,1800,1
Calatola costaricensis,Calatola,e.-10.-15,2100,1
Calatola costaricensis,Calatola,f.-15.-20,900,1
Calliandra magdalenae,Calliandra,a.10.5,1400,1
Calliandra magdalenae,Calliandra,b.5.0,800,1
Calliandra magdalenae,Calliandra,e.-10.-15,100,1
Calophyllum brasiliense,Calophyllum,a.10.5,2100,1
Calophyllum brasiliense,Calophyllum,b.5.0,2000,1
Calophyllum brasiliense,Calophyllum,c.0.-5,1500,1
Calophyllum brasiliense,Calophyllum,d.-5.-10,300,1
Calophyllum brasiliense,Calophyllum,e.-10.-15,1400,1
Calophyllum brasiliense,Calophyllum,f.-15.-20,1200,1
Calycolpus moritzianus,Calycolpus,a.10.5,2600,1
Calycolpus moritzianus,Calycolpus,c.0.-5,600,1
Caryocar glabrum,Caryocar,a.10.5,900,1
Caryocar glabrum,Caryocar,b.5.0,1300,1
Caryocar glabrum,Caryocar,c.0.-5,900,1
Caryocar glabrum,Caryocar,d.-5.-10,1700,2
Caryocar glabrum,Caryocar,e.-10.-15,1600,2
Caryodendron orinocense,Caryodendron,a.10.5,1200,1
Caryodendron orinocense,Caryodendron,b.5.0,1000,1
Caryodendron orinocense,Caryodendron,c.0.-5,1500,1
Caryodendron orinocense,Caryodendron,e.-10.-15,700,1
Casearia aculeata,Casearia,a.10.5,1100,8
Casearia aculeata,Casearia,b.5.0,800,11
Casearia aculeata,Casearia,c.0.-5,600,14
Casearia aculeata,Casearia,d.-5.-10,900,12
Casearia aculeata,Casearia,e.-10.-15,1400,10
Casearia aculeata,Casearia,f.-15.-20,1500,6
Casearia arborea,Casearia,a.10.5,1300,8
Casearia arborea,Casearia,b.5.0,1000,11
Casearia arborea,Casearia,c.0.-5,1500,14
Casearia arborea,Casearia,d.-5.-10,2300,12
Casearia arborea,Casearia,e.-10.-15,1600,10
Casearia arborea,Casearia,f.-15.-20,1100,6
Casearia cajambrensis,Casearia,a.10.5,400,8
Casearia cajambrensis,Casearia,b.5.0,800,11
Casearia cajambrensis,Casearia,c.0.-5,100,14
Casearia cajambrensis,Casearia,d.-5.-10,500,12
Casearia combaymensis,Casearia,c.0.-5,1000,14
Casearia decandra,Casearia,a.10.5,700,8
Casearia decandra,Casearia,c.0.-5,1300,14
Casearia decandra,Casearia,d.-5.-10,1500,12
Casearia decandra,Casearia,e.-10.-15,1200,10
Casearia decandra,Casearia,f.-15.-20,2100,6
Casearia mariquitensis,Casearia,a.10.5,1700,8
Casearia mariquitensis,Casearia,b.5.0,1700,11
Casearia mariquitensis,Casearia,c.0.-5,800,14
Casearia mariquitensis,Casearia,e.-10.-15,1400,10
Casearia quinduensis,Casearia,a.10.5,200,8
Casearia quinduensis,Casearia,b.5.0,400,11
Casearia quinduensis,Casearia,c.0.-5,1000,14
Casearia quinduensis,Casearia,d.-5.-10,400,12
Casearia sylvestris,Casearia,a.10.5,1900,8
Casearia sylvestris,Casearia,b.5.0,1800,11
Casearia sylvestris,Casearia,c.0.-5,1700,14
Casearia sylvestris,Casearia,d.-5.-10,2200,12
Casearia sylvestris,Casearia,e.-10.-15,3000,10
Casearia sylvestris,Casearia,f.-15.-20,2700,6
Casearia ulmifolia,Casearia,a.10.5,400,8
Casearia ulmifolia,Casearia,b.5.0,400,11
Casearia ulmifolia,Casearia,c.0.-5,900,14
Casearia ulmifolia,Casearia,d.-5.-10,500,12
Casearia ulmifolia,Casearia,e.-10.-15,1000,10
Casearia zahlbruckneri,Casearia,b.5.0,100,11
Casearia zahlbruckneri,Casearia,c.0.-5,400,14
Casearia zahlbruckneri,Casearia,d.-5.-10,500,12
Casearia zahlbruckneri,Casearia,e.-10.-15,500,10
Casearia zahlbruckneri,Casearia,f.-15.-20,100,6
Cassipourea guianensis,Cassipourea,a.10.5,1300,1
Cassipourea guianensis,Cassipourea,b.5.0,600,1
Cassipourea guianensis,Cassipourea,c.0.-5,300,1
Castilla elastica,Castilla,a.10.5,1500,1
Castilla elastica,Castilla,b.5.0,1300,1
Castilla elastica,Castilla,c.0.-5,200,2
Cathedra acuminata,Cathedra,c.0.-5,700,1
Cathedra acuminata,Cathedra,d.-5.-10,100,1
Cavendishia bracteata,Cavendishia,a.10.5,2900,2
Cavendishia bracteata,Cavendishia,b.5.0,2300,2
Cavendishia bracteata,Cavendishia,c.0.-5,2900,1
Cavendishia bracteata,Cavendishia,d.-5.-10,2500,2
Cavendishia bracteata,Cavendishia,e.-10.-15,3000,2
Cavendishia bracteata,Cavendishia,f.-15.-20,2400,2
Cavendishia pubescens,Cavendishia,a.10.5,3300,2
Cavendishia pubescens,Cavendishia,b.5.0,1800,2
Cavendishia pubescens,Cavendishia,d.-5.-10,1500,2
Cavendishia pubescens,Cavendishia,e.-10.-15,1200,2
Cavendishia pubescens,Cavendishia,f.-15.-20,2100,2
Cecropia angustifolia,Cecropia,a.10.5,1100,7
Cecropia angustifolia,Cecropia,b.5.0,1900,7
Cecropia angustifolia,Cecropia,c.0.-5,1800,9
Cecropia angustifolia,Cecropia,d.-5.-10,900,6
Cecropia angustifolia,Cecropia,e.-10.-15,1900,6
Cecropia angustifolia,Cecropia,f.-15.-20,1200,3
Cecropia engleriana,Cecropia,a.10.5,700,7
Cecropia engleriana,Cecropia,b.5.0,600,7
Cecropia engleriana,Cecropia,c.0.-5,400,9
Cecropia engleriana,Cecropia,e.-10.-15,2600,6
Cecropia gabrielis,Cecropia,a.10.5,700,7
Cecropia gabrielis,Cecropia,b.5.0,600,7
Cecropia hispidissima,Cecropia,a.10.5,900,7
Cecropia hispidissima,Cecropia,c.0.-5,400,9
Cecropia membranacea,Cecropia,a.10.5,600,7
Cecropia membranacea,Cecropia,b.5.0,1100,7
Cecropia membranacea,Cecropia,c.0.-5,300,9
Cecropia membranacea,Cecropia,d.-5.-10,300,6
Cecropia membranacea,Cecropia,e.-10.-15,1100,6
Cecropia reticulata,Cecropia,a.10.5,700,7
Cecropia reticulata,Cecropia,b.5.0,1300,7
Cecropia reticulata,Cecropia,c.0.-5,1100,9
Cecropia telenitida,Cecropia,a.10.5,1900,7
Cecropia telenitida,Cecropia,b.5.0,1100,7
Cecropia telenitida,Cecropia,c.0.-5,700,9
Cecropia telenitida,Cecropia,d.-5.-10,200,6
Cedrela fissilis,Cedrela,c.0.-5,400,3
Cedrela fissilis,Cedrela,d.-5.-10,500,3
Cedrela fissilis,Cedrela,e.-10.-15,3100,3
Cedrela fissilis,Cedrela,f.-15.-20,2100,3
Cedrela lilloi,Cedrela,f.-15.-20,1500,3
Cedrela montana,Cedrela,a.10.5,2300,2
Cedrela montana,Cedrela,b.5.0,1200,2
Cedrela montana,Cedrela,c.0.-5,1500,3
Cedrela montana,Cedrela,d.-5.-10,200,3
Cedrela montana,Cedrela,e.-10.-15,2600,3
Cedrela odorata,Cedrela,a.10.5,1500,2
Cedrela odorata,Cedrela,b.5.0,1700,2
Cedrela odorata,Cedrela,c.0.-5,2600,3
Cedrela odorata,Cedrela,d.-5.-10,2700,3
Cedrela odorata,Cedrela,e.-10.-15,3400,3
Cedrela odorata,Cedrela,f.-15.-20,2700,3
Ceiba pentandra,Ceiba,a.10.5,1300,2
Ceiba pentandra,Ceiba,b.5.0,900,1
Ceiba pentandra,Ceiba,c.0.-5,1800,4
Ceiba pentandra,Ceiba,d.-5.-10,1600,3
Ceiba pentandra,Ceiba,e.-10.-15,1100,4
Ceiba speciosa,Ceiba,a.10.5,400,2
Ceiba speciosa,Ceiba,c.0.-5,200,4
Ceiba speciosa,Ceiba,e.-10.-15,1100,4
Ceiba speciosa,Ceiba,f.-15.-20,1400,2
Celtis iguanaea,Celtis,a.10.5,1500,1
Celtis iguanaea,Celtis,b.5.0,1200,2
Celtis iguanaea,Celtis,c.0.-5,1500,3
Celtis iguanaea,Celtis,d.-5.-10,1600,3
Celtis iguanaea,Celtis,e.-10.-15,2000,3
Celtis iguanaea,Celtis,f.-15.-20,2000,2
Centronia laurifolia,Centronia,c.0.-5,1500,1
Centronia laurifolia,Centronia,d.-5.-10,1300,1
Ceroxylon quindiuense,Ceroxylon,a.10.5,300,2
Ceroxylon quindiuense,Ceroxylon,b.5.0,1200,3
Ceroxylon vogelianum,Ceroxylon,a.10.5,1900,2
Ceroxylon vogelianum,Ceroxylon,b.5.0,400,3
Ceroxylon vogelianum,Ceroxylon,c.0.-5,600,2
Ceroxylon vogelianum,Ceroxylon,d.-5.-10,800,1
Ceroxylon vogelianum,Ceroxylon,e.-10.-15,1000,2
Cespedesia spathulata,Cespedesia,a.10.5,1000,1
Cespedesia spathulata,Cespedesia,b.5.0,1000,1
Cespedesia spathulata,Cespedesia,c.0.-5,1900,1
Cespedesia spathulata,Cespedesia,d.-5.-10,1300,1
Cespedesia spathulata,Cespedesia,e.-10.-15,900,1
Cespedesia spathulata,Cespedesia,f.-15.-20,400,1
Cestrum humboldtii,Cestrum,a.10.5,1200,4
Cestrum humboldtii,Cestrum,b.5.0,1700,5
Cestrum humboldtii,Cestrum,c.0.-5,1800,5
Cestrum humboldtii,Cestrum,d.-5.-10,1400,5
Cestrum humboldtii,Cestrum,e.-10.-15,400,6
Cestrum megalophyllum,Cestrum,a.10.5,2400,4
Cestrum megalophyllum,Cestrum,b.5.0,1600,5
Cestrum megalophyllum,Cestrum,c.0.-5,1500,5
Cestrum megalophyllum,Cestrum,d.-5.-10,200,5
Cestrum megalophyllum,Cestrum,e.-10.-15,1900,6
Cestrum megalophyllum,Cestrum,f.-15.-20,1700,3
Cestrum petiolare,Cestrum,a.10.5,2000,4
Cestrum petiolare,Cestrum,b.5.0,500,5
Cestrum petiolare,Cestrum,e.-10.-15,100,6
Cestrum racemosum,Cestrum,a.10.5,1300,4
Cestrum racemosum,Cestrum,b.5.0,2800,5
Cestrum racemosum,Cestrum,c.0.-5,1400,5
Cestrum racemosum,Cestrum,d.-5.-10,1000,5
Cestrum racemosum,Cestrum,e.-10.-15,2000,6
Cestrum racemosum,Cestrum,f.-15.-20,500,3
Chamaedorea linearis,Chamaedorea,a.10.5,2300,2
Chamaedorea linearis,Chamaedorea,b.5.0,1700,2
Chamaedorea linearis,Chamaedorea,c.0.-5,2200,2
Chamaedorea linearis,Chamaedorea,d.-5.-10,1800,2
Chamaedorea linearis,Chamaedorea,e.-10.-15,2600,2
Chamaedorea linearis,Chamaedorea,f.-15.-20,1200,2
Chamaedorea pinnatifrons,Chamaedorea,a.10.5,3500,2
Chamaedorea pinnatifrons,Chamaedorea,b.5.0,2300,2
Chamaedorea pinnatifrons,Chamaedorea,c.0.-5,2200,2
Chamaedorea pinnatifrons,Chamaedorea,d.-5.-10,2200,2
Chamaedorea pinnatifrons,Chamaedorea,e.-10.-15,2700,2
Chamaedorea pinnatifrons,Chamaedorea,f.-15.-20,1900,2
Cheiloclinium cognatum,Cheiloclinium,a.10.5,700,1
Cheiloclinium cognatum,Cheiloclinium,b.5.0,200,1
Cheiloclinium cognatum,Cheiloclinium,c.0.-5,1300,1
Cheiloclinium cognatum,Cheiloclinium,d.-5.-10,1300,1
Cheiloclinium cognatum,Cheiloclinium,e.-10.-15,2500,1
Cheiloclinium cognatum,Cheiloclinium,f.-15.-20,1000,1
Chimarrhis hookeri,Chimarrhis,b.5.0,100,1
Chimarrhis hookeri,Chimarrhis,c.0.-5,1000,2
Chimarrhis hookeri,Chimarrhis,d.-5.-10,1100,2
Chimarrhis hookeri,Chimarrhis,e.-10.-15,1400,2
Chimarrhis hookeri,Chimarrhis,f.-15.-20,700,2
Chomelia paniculata,Chomelia,c.0.-5,1000,2
Chomelia paniculata,Chomelia,d.-5.-10,1500,2
Chomelia paniculata,Chomelia,e.-10.-15,1600,2
Chomelia paniculata,Chomelia,f.-15.-20,1100,2
Chomelia tenuiflora,Chomelia,a.10.5,1100,1
Chomelia tenuiflora,Chomelia,b.5.0,900,1
Chomelia tenuiflora,Chomelia,c.0.-5,1700,2
Chomelia tenuiflora,Chomelia,d.-5.-10,1800,2
Chomelia tenuiflora,Chomelia,e.-10.-15,2000,2
Chomelia tenuiflora,Chomelia,f.-15.-20,300,2
Chrysochlamys colombiana,Chrysochlamys,a.10.5,2600,5
Chrysochlamys colombiana,Chrysochlamys,b.5.0,2600,4
Chrysochlamys colombiana,Chrysochlamys,c.0.-5,500,5
Chrysochlamys dependens,Chrysochlamys,a.10.5,1900,5
Chrysochlamys dependens,Chrysochlamys,b.5.0,1700,4
Chrysochlamys dependens,Chrysochlamys,c.0.-5,300,5
Chrysochlamys macrophylla,Chrysochlamys,a.10.5,800,5
Chrysochlamys macrophylla,Chrysochlamys,c.0.-5,1700,5
Chrysochlamys macrophylla,Chrysochlamys,d.-5.-10,300,3
Chrysochlamys macrophylla,Chrysochlamys,f.-15.-20,1400,2
Chrysochlamys membranacea,Chrysochlamys,a.10.5,1800,5
Chrysochlamys membranacea,Chrysochlamys,b.5.0,600,4
Chrysochlamys membranacea,Chrysochlamys,c.0.-5,2200,5
Chrysochlamys membranacea,Chrysochlamys,e.-10.-15,1600,3
Chrysochlamys ulei,Chrysochlamys,d.-5.-10,500,3
Chrysochlamys ulei,Chrysochlamys,e.-10.-15,1200,3
Chrysochlamys weberbaueri,Chrysochlamys,a.10.5,1400,5
Chrysochlamys weberbaueri,Chrysochlamys,b.5.0,900,4
Chrysochlamys weberbaueri,Chrysochlamys,c.0.-5,900,5
Chrysochlamys weberbaueri,Chrysochlamys,d.-5.-10,1600,3
Chrysochlamys weberbaueri,Chrysochlamys,e.-10.-15,2100,3
Chrysochlamys weberbaueri,Chrysochlamys,f.-15.-20,1400,2
Chrysophyllum argenteum,Chrysophyllum,a.10.5,1900,3
Chrysophyllum argenteum,Chrysophyllum,b.5.0,1300,2
Chrysophyllum argenteum,Chrysophyllum,c.0.-5,1100,5
Chrysophyllum argenteum,Chrysophyllum,d.-5.-10,1700,5
Chrysophyllum argenteum,Chrysophyllum,e.-10.-15,1100,7
Chrysophyllum colombianum,Chrysophyllum,c.0.-5,400,5
Chrysophyllum lucentifolium,Chrysophyllum,a.10.5,800,3
Chrysophyllum lucentifolium,Chrysophyllum,e.-10.-15,900,7
Chrysophyllum prieurii,Chrysophyllum,a.10.5,700,3
Chrysophyllum prieurii,Chrysophyllum,d.-5.-10,600,5
Chrysophyllum prieurii,Chrysophyllum,e.-10.-15,1200,7
Albizia niopoides,Albizia,b.5.0,600,3
Albizia niopoides,Albizia,c.0.-5,600,1
Albizia niopoides,Albizia,d.-5.-10,1000,1
Albizia niopoides,Albizia,e.-10.-15,1100,2
Albizia niopoides,Albizia,f.-15.-20,500,2
Alchornea pearcei,Alchornea,c.0.-5,700,8
Alchornea pearcei,Alchornea,d.-5.-10,1400,7
Alchornea pearcei,Alchornea,e.-10.-15,1800,8
Alchornea pearcei,Alchornea,f.-15.-20,1400,6
Alibertia bertierifolia,Alibertia,c.0.-5,400,1
Alibertia bertierifolia,Alibertia,d.-5.-10,100,1
Alibertia bertierifolia,Alibertia,e.-10.-15,500,1
Allophylus amazonicus,Allophylus,b.5.0,600,3
Allophylus amazonicus,Allophylus,c.0.-5,600,8
Allophylus amazonicus,Allophylus,e.-10.-15,1000,9
Allophylus pilosus,Allophylus,c.0.-5,900,8
Allophylus pilosus,Allophylus,d.-5.-10,100,5
Allophylus pilosus,Allophylus,e.-10.-15,1500,9
Chrysophyllum venezuelanense,Chrysophyllum,c.0.-5,1000,5
Chrysophyllum venezuelanense,Chrysophyllum,d.-5.-10,2300,5
Chrysophyllum venezuelanense,Chrysophyllum,e.-10.-15,1400,7
Chrysophyllum venezuelanense,Chrysophyllum,f.-15.-20,500,3
Cinchonopsis amazonica,Cinchonopsis,b.5.0,600,1
Cinchonopsis amazonica,Cinchonopsis,c.0.-5,500,1
Cinchonopsis amazonica,Cinchonopsis,d.-5.-10,500,1
Cinchonopsis amazonica,Cinchonopsis,e.-10.-15,2000,1
Clavija eggersiana,Clavija,c.0.-5,1700,1
Clethra obovata,Clethra,c.0.-5,1400,7
Clethra obovata,Clethra,e.-10.-15,2500,7
Clusia schultesii,Clusia,b.5.0,500,21
Clusia schultesii,Clusia,c.0.-5,1400,22
Clusia schultesii,Clusia,e.-10.-15,1500,13
Cordia lutea,Cordia,b.5.0,2500,8
Cordia lutea,Cordia,c.0.-5,800,4
Cordia lutea,Cordia,d.-5.-10,1300,6
Cordia ucayaliensis,Cordia,b.5.0,200,8
Cordia ucayaliensis,Cordia,c.0.-5,1700,4
Cordia ucayaliensis,Cordia,d.-5.-10,2400,6
Cordia ucayaliensis,Cordia,e.-10.-15,1600,5
Coussarea ecuadorensis,Coussarea,b.5.0,700,3
Coussarea ecuadorensis,Coussarea,c.0.-5,1300,4
Critoniopsis occidentalis,Critoniopsis,b.5.0,1000,1
Critoniopsis occidentalis,Critoniopsis,c.0.-5,600,1
Croton rimbachii,Croton,c.0.-5,800,6
Croton rimbachii,Croton,e.-10.-15,1100,5
Croton sampatik,Croton,b.5.0,100,5
Croton sampatik,Croton,c.0.-5,200,6
Croton sampatik,Croton,d.-5.-10,600,4
Croton sampatik,Croton,e.-10.-15,1200,5
Croton tessmannii,Croton,c.0.-5,800,6
Croton tessmannii,Croton,d.-5.-10,2700,4
Croton tessmannii,Croton,e.-10.-15,900,5
Croton tessmannii,Croton,f.-15.-20,100,3
Cyathea crenata,Cyathea,b.5.0,800,20
Cyathea crenata,Cyathea,c.0.-5,500,20
Cyathea crenata,Cyathea,e.-10.-15,300,22
Cyathea frigida,Cyathea,b.5.0,400,20
Cyathea frigida,Cyathea,c.0.-5,600,20
Cyathea frigida,Cyathea,e.-10.-15,500,22
Cyathea planadae,Cyathea,b.5.0,700,20
Cyathea planadae,Cyathea,c.0.-5,1200,20
Cyathea planadae,Cyathea,d.-5.-10,200,13
Cyathea planadae,Cyathea,e.-10.-15,700,22
Cyathea planadae,Cyathea,f.-15.-20,1200,13
Cyathea straminea,Cyathea,b.5.0,1000,20
Cyathea straminea,Cyathea,c.0.-5,400,20
Cyathea straminea,Cyathea,e.-10.-15,500,22
Dendropanax cuneatus,Dendropanax,d.-5.-10,100,2
Dendropanax cuneatus,Dendropanax,e.-10.-15,1100,4
Dendropanax cuneatus,Dendropanax,f.-15.-20,1300,3
Dendropanax umbellatus,Dendropanax,d.-5.-10,1800,2
Dendropanax umbellatus,Dendropanax,e.-10.-15,1700,4
Deprea subtriflora,Deprea,d.-5.-10,2600,1
Deprea subtriflora,Deprea,e.-10.-15,700,1
Drypetes amazonica,Drypetes,b.5.0,100,1
Drypetes amazonica,Drypetes,c.0.-5,900,1
Drypetes amazonica,Drypetes,d.-5.-10,500,1
Drypetes amazonica,Drypetes,e.-10.-15,1000,1
Drypetes amazonica,Drypetes,f.-15.-20,600,1
Elaeagia ecuadorensis,Elaeagia,c.0.-5,800,6
Elaeagia ecuadorensis,Elaeagia,d.-5.-10,1200,5
Elaeagia ecuadorensis,Elaeagia,e.-10.-15,100,5
Elaeoluma glabrescens,Elaeoluma,c.0.-5,100,1
Endlicheria formosa,Endlicheria,b.5.0,1400,6
Endlicheria formosa,Endlicheria,c.0.-5,2100,8
Endlicheria formosa,Endlicheria,d.-5.-10,1100,7
Endlicheria formosa,Endlicheria,e.-10.-15,1600,8
Endlicheria krukovii,Endlicheria,c.0.-5,900,8
Endlicheria krukovii,Endlicheria,d.-5.-10,800,7
Endlicheria krukovii,Endlicheria,e.-10.-15,1700,8
Eriotheca macrophylla,Eriotheca,c.0.-5,100,2
Eriotheca macrophylla,Eriotheca,e.-10.-15,1400,2
Eriotheca macrophylla,Eriotheca,f.-15.-20,700,1
Erythrina amazonica,Erythrina,c.0.-5,800,4
Erythrina amazonica,Erythrina,e.-10.-15,2200,4
Erythrina ulei,Erythrina,b.5.0,100,3
Erythrina ulei,Erythrina,c.0.-5,600,4
Erythrina ulei,Erythrina,e.-10.-15,1400,4
